document_tone/tone_categories/0/tones/0/score,document_tone/tone_categories/0/tones/0/tone_id,document_tone/tone_categories/0/tones/0/tone_name,document_tone/tone_categories/0/tones/1/score,document_tone/tone_categories/0/tones/1/tone_id,document_tone/tone_categories/0/tones/1/tone_name,document_tone/tone_categories/0/tones/2/score,document_tone/tone_categories/0/tones/2/tone_id,document_tone/tone_categories/0/tones/2/tone_name,document_tone/tone_categories/0/tones/3/score,document_tone/tone_categories/0/tones/3/tone_id,document_tone/tone_categories/0/tones/3/tone_name,document_tone/tone_categories/0/tones/4/score,document_tone/tone_categories/0/tones/4/tone_id,document_tone/tone_categories/0/tones/4/tone_name,document_tone/tone_categories/0/category_id,document_tone/tone_categories/0/category_name,document_tone/tone_categories/1/tones/0/score,document_tone/tone_categories/1/tones/0/tone_id,document_tone/tone_categories/1/tones/0/tone_name,document_tone/tone_categories/1/tones/1/score,document_tone/tone_categories/1/tones/1/tone_id,document_tone/tone_categories/1/tones/1/tone_name,document_tone/tone_categories/1/tones/2/score,document_tone/tone_categories/1/tones/2/tone_id,document_tone/tone_categories/1/tones/2/tone_name,document_tone/tone_categories/1/category_id,document_tone/tone_categories/1/category_name,document_tone/tone_categories/2/tones/0/score,document_tone/tone_categories/2/tones/0/tone_id,document_tone/tone_categories/2/tones/0/tone_name,document_tone/tone_categories/2/tones/1/score,document_tone/tone_categories/2/tones/1/tone_id,document_tone/tone_categories/2/tones/1/tone_name,document_tone/tone_categories/2/tones/2/score,document_tone/tone_categories/2/tones/2/tone_id,document_tone/tone_categories/2/tones/2/tone_name,document_tone/tone_categories/2/tones/3/score,document_tone/tone_categories/2/tones/3/tone_id,document_tone/tone_categories/2/tones/3/tone_name,document_tone/tone_categories/2/tones/4/score,document_tone/tone_categories/2/tones/4/tone_id,document_tone/tone_categories/2/tones/4/tone_name,document_tone/tone_categories/2/category_id,document_tone/tone_categories/2/category_name
0.348007,anger,Anger,0.068131,disgust,Disgust,0.229132,fear,Fear,0.142936,joy,Joy,0.485573,sadness,Sadness,emotion_tone,Emotion Tone,0.038527,analytical,Analytical,0,confident,Confident,0.574758,tentative,Tentative,language_tone,Language Tone,0.012031,openness_big5,Openness,0.292702,conscientiousness_big5,Conscientiousness,0.270595,extraversion_big5,Extraversion,0.694826,agreeableness_big5,Agreeableness,0.157582,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.491714,anger,Anger,0.148383,disgust,Disgust,0.129179,fear,Fear,0.016556,joy,Joy,0.556001,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.459516,tentative,Tentative,language_tone,Language Tone,0.488043,openness_big5,Openness,0.158192,conscientiousness_big5,Conscientiousness,0.076614,extraversion_big5,Extraversion,0.479379,agreeableness_big5,Agreeableness,0.569543,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.337286,anger,Anger,0.076339,disgust,Disgust,0.484261,fear,Fear,0.007542,joy,Joy,0.474795,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.629851,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.042794,openness_big5,Openness,0.207643,conscientiousness_big5,Conscientiousness,0.176003,extraversion_big5,Extraversion,0.292429,agreeableness_big5,Agreeableness,0.062334,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.151084,anger,Anger,0.07962,disgust,Disgust,0.502793,fear,Fear,0.554263,joy,Joy,0.702629,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.529125,tentative,Tentative,language_tone,Language Tone,0.113618,openness_big5,Openness,0.070305,conscientiousness_big5,Conscientiousness,0.227312,extraversion_big5,Extraversion,0.513344,agreeableness_big5,Agreeableness,0.059826,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.435644,anger,Anger,0.093115,disgust,Disgust,0.185683,fear,Fear,0.037353,joy,Joy,0.678384,sadness,Sadness,emotion_tone,Emotion Tone,0.018813,analytical,Analytical,0,confident,Confident,0.482029,tentative,Tentative,language_tone,Language Tone,0.179294,openness_big5,Openness,0.060727,conscientiousness_big5,Conscientiousness,0.178265,extraversion_big5,Extraversion,0.725416,agreeableness_big5,Agreeableness,0.000059,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.30258,anger,Anger,0.055072,disgust,Disgust,0.547702,fear,Fear,0.010418,joy,Joy,0.44786,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.890948,tentative,Tentative,language_tone,Language Tone,0.171092,openness_big5,Openness,0.031276,conscientiousness_big5,Conscientiousness,0.000768,extraversion_big5,Extraversion,0.598035,agreeableness_big5,Agreeableness,0.301864,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.027601,anger,Anger,0.001635,disgust,Disgust,0.145051,fear,Fear,0.508202,joy,Joy,0.390506,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.07884,tentative,Tentative,language_tone,Language Tone,0.404343,openness_big5,Openness,0.5979,conscientiousness_big5,Conscientiousness,0.658821,extraversion_big5,Extraversion,0.735076,agreeableness_big5,Agreeableness,0.164102,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.508555,anger,Anger,0.07376,disgust,Disgust,0.191142,fear,Fear,0.160893,joy,Joy,0.350205,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.592651,tentative,Tentative,language_tone,Language Tone,0.397884,openness_big5,Openness,0.785667,conscientiousness_big5,Conscientiousness,0.155587,extraversion_big5,Extraversion,0.5324,agreeableness_big5,Agreeableness,0.727481,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.238175,anger,Anger,0.029505,disgust,Disgust,0.137207,fear,Fear,0.04822,joy,Joy,0.750993,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.703461,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.68444,openness_big5,Openness,0.438572,conscientiousness_big5,Conscientiousness,0.31814,extraversion_big5,Extraversion,0.537287,agreeableness_big5,Agreeableness,0.391367,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.485456,anger,Anger,0.203075,disgust,Disgust,0.117476,fear,Fear,0.047775,joy,Joy,0.487327,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.161932,tentative,Tentative,language_tone,Language Tone,0.577716,openness_big5,Openness,0.623686,conscientiousness_big5,Conscientiousness,0.305379,extraversion_big5,Extraversion,0.314726,agreeableness_big5,Agreeableness,0.887777,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.42342,anger,Anger,0.266199,disgust,Disgust,0.082301,fear,Fear,0.018623,joy,Joy,0.56775,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.341037,tentative,Tentative,language_tone,Language Tone,0.242502,openness_big5,Openness,0.448259,conscientiousness_big5,Conscientiousness,0.207529,extraversion_big5,Extraversion,0.480463,agreeableness_big5,Agreeableness,0.306153,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.615323,anger,Anger,0.12449,disgust,Disgust,0.219056,fear,Fear,0.141043,joy,Joy,0.149123,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.698156,tentative,Tentative,language_tone,Language Tone,0.292962,openness_big5,Openness,0.587453,conscientiousness_big5,Conscientiousness,0.557428,extraversion_big5,Extraversion,0.529529,agreeableness_big5,Agreeableness,0.398631,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.124602,anger,Anger,0.130816,disgust,Disgust,0.090598,fear,Fear,0.1009,joy,Joy,0.716023,sadness,Sadness,emotion_tone,Emotion Tone,0.135878,analytical,Analytical,0.334253,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.618514,openness_big5,Openness,0.074387,conscientiousness_big5,Conscientiousness,0.31154,extraversion_big5,Extraversion,0.566467,agreeableness_big5,Agreeableness,0.361742,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.326394,anger,Anger,0.064518,disgust,Disgust,0.140512,fear,Fear,0.308064,joy,Joy,0.344082,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.43043,tentative,Tentative,language_tone,Language Tone,0.087905,openness_big5,Openness,0.355417,conscientiousness_big5,Conscientiousness,0.74493,extraversion_big5,Extraversion,0.960431,agreeableness_big5,Agreeableness,0.440187,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.102074,anger,Anger,0.213018,disgust,Disgust,0.285675,fear,Fear,0.27949,joy,Joy,0.337439,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.958343,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.007237,openness_big5,Openness,0.003638,conscientiousness_big5,Conscientiousness,0.070759,extraversion_big5,Extraversion,0.582303,agreeableness_big5,Agreeableness,0.000061,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.38488,anger,Anger,0.171207,disgust,Disgust,0.282462,fear,Fear,0.009702,joy,Joy,0.539408,sadness,Sadness,emotion_tone,Emotion Tone,0.018309,analytical,Analytical,0,confident,Confident,0.956731,tentative,Tentative,language_tone,Language Tone,0.233322,openness_big5,Openness,0.000084,conscientiousness_big5,Conscientiousness,0.000256,extraversion_big5,Extraversion,0.327487,agreeableness_big5,Agreeableness,0.005637,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.23396,anger,Anger,0.011046,disgust,Disgust,0.178189,fear,Fear,0.4172,joy,Joy,0.297317,sadness,Sadness,emotion_tone,Emotion Tone,0.126933,analytical,Analytical,0,confident,Confident,0.570974,tentative,Tentative,language_tone,Language Tone,0.603056,openness_big5,Openness,0.362882,conscientiousness_big5,Conscientiousness,0.875132,extraversion_big5,Extraversion,0.372991,agreeableness_big5,Agreeableness,0.708671,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.136062,anger,Anger,0.073386,disgust,Disgust,0.153882,fear,Fear,0.585876,joy,Joy,0.187549,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.026795,tentative,Tentative,language_tone,Language Tone,0.221729,openness_big5,Openness,0.880551,conscientiousness_big5,Conscientiousness,0.837026,extraversion_big5,Extraversion,0.646424,agreeableness_big5,Agreeableness,0.917138,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.206768,anger,Anger,0.03576,disgust,Disgust,0.245934,fear,Fear,0.334601,joy,Joy,0.363898,sadness,Sadness,emotion_tone,Emotion Tone,0.320223,analytical,Analytical,0.828525,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.132772,openness_big5,Openness,0.279966,conscientiousness_big5,Conscientiousness,0.70998,extraversion_big5,Extraversion,0.234608,agreeableness_big5,Agreeableness,0.699262,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.505927,anger,Anger,0.141992,disgust,Disgust,0.170134,fear,Fear,0.0671,joy,Joy,0.451346,sadness,Sadness,emotion_tone,Emotion Tone,0.555316,analytical,Analytical,0,confident,Confident,0.521521,tentative,Tentative,language_tone,Language Tone,0.29486,openness_big5,Openness,0.081123,conscientiousness_big5,Conscientiousness,0.227141,extraversion_big5,Extraversion,0.573967,agreeableness_big5,Agreeableness,0.083145,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.081142,anger,Anger,0.043771,disgust,Disgust,0.44222,fear,Fear,0.057501,joy,Joy,0.615632,sadness,Sadness,emotion_tone,Emotion Tone,0.02713,analytical,Analytical,0,confident,Confident,0.618784,tentative,Tentative,language_tone,Language Tone,0.19499,openness_big5,Openness,0.582125,conscientiousness_big5,Conscientiousness,0.115806,extraversion_big5,Extraversion,0.470917,agreeableness_big5,Agreeableness,0.424628,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.589402,anger,Anger,0.072471,disgust,Disgust,0.152052,fear,Fear,0.007708,joy,Joy,0.517875,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.486691,tentative,Tentative,language_tone,Language Tone,0.355384,openness_big5,Openness,0.012507,conscientiousness_big5,Conscientiousness,0.003703,extraversion_big5,Extraversion,0.25891,agreeableness_big5,Agreeableness,0.00604,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.071974,anger,Anger,0.000481,disgust,Disgust,0.022213,fear,Fear,0.037028,joy,Joy,0.153145,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.4164,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.080716,openness_big5,Openness,0.339449,conscientiousness_big5,Conscientiousness,0.213865,extraversion_big5,Extraversion,0.96332,agreeableness_big5,Agreeableness,0.178171,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.006338,anger,Anger,0.000088,disgust,Disgust,0.004522,fear,Fear,0.313136,joy,Joy,0.03333,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.444504,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.091382,openness_big5,Openness,0.524396,conscientiousness_big5,Conscientiousness,0.573327,extraversion_big5,Extraversion,0.973131,agreeableness_big5,Agreeableness,0.408417,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.23162,anger,Anger,0.164115,disgust,Disgust,0.158667,fear,Fear,0.022118,joy,Joy,0.705932,sadness,Sadness,emotion_tone,Emotion Tone,0.750309,analytical,Analytical,0,confident,Confident,0.945101,tentative,Tentative,language_tone,Language Tone,0.265587,openness_big5,Openness,0.622173,conscientiousness_big5,Conscientiousness,0.454025,extraversion_big5,Extraversion,0.846626,agreeableness_big5,Agreeableness,0.360159,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.157204,anger,Anger,0.040346,disgust,Disgust,0.247886,fear,Fear,0.119521,joy,Joy,0.62599,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.899676,tentative,Tentative,language_tone,Language Tone,0.104195,openness_big5,Openness,0.040502,conscientiousness_big5,Conscientiousness,0.285141,extraversion_big5,Extraversion,0.955865,agreeableness_big5,Agreeableness,0.015874,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.037165,anger,Anger,0.020239,disgust,Disgust,0.188955,fear,Fear,0.67514,joy,Joy,0.134661,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.990062,tentative,Tentative,language_tone,Language Tone,0.110195,openness_big5,Openness,0.193197,conscientiousness_big5,Conscientiousness,0.367137,extraversion_big5,Extraversion,0.999725,agreeableness_big5,Agreeableness,0.27963,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.283267,anger,Anger,0.060828,disgust,Disgust,0.256348,fear,Fear,0.013929,joy,Joy,0.686252,sadness,Sadness,emotion_tone,Emotion Tone,0.51064,analytical,Analytical,0,confident,Confident,0.932809,tentative,Tentative,language_tone,Language Tone,0.733564,openness_big5,Openness,0.741002,conscientiousness_big5,Conscientiousness,0.537547,extraversion_big5,Extraversion,0.996574,agreeableness_big5,Agreeableness,0.549264,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.521753,anger,Anger,0.075134,disgust,Disgust,0.302577,fear,Fear,0.016045,joy,Joy,0.447202,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.859979,tentative,Tentative,language_tone,Language Tone,0.02242,openness_big5,Openness,0.000499,conscientiousness_big5,Conscientiousness,0.002459,extraversion_big5,Extraversion,0.794698,agreeableness_big5,Agreeableness,0.000002,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.223718,anger,Anger,0.066542,disgust,Disgust,0.28267,fear,Fear,0.063257,joy,Joy,0.597158,sadness,Sadness,emotion_tone,Emotion Tone,0.202576,analytical,Analytical,0,confident,Confident,0.212428,tentative,Tentative,language_tone,Language Tone,0.10897,openness_big5,Openness,0.400511,conscientiousness_big5,Conscientiousness,0.030921,extraversion_big5,Extraversion,0.976942,agreeableness_big5,Agreeableness,0.027483,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.159842,anger,Anger,0.024341,disgust,Disgust,0.359913,fear,Fear,0.02566,joy,Joy,0.705895,sadness,Sadness,emotion_tone,Emotion Tone,0.632483,analytical,Analytical,0,confident,Confident,0.894559,tentative,Tentative,language_tone,Language Tone,0.06209,openness_big5,Openness,0.602931,conscientiousness_big5,Conscientiousness,0.653842,extraversion_big5,Extraversion,0.906912,agreeableness_big5,Agreeableness,0.198428,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.218123,anger,Anger,0.120557,disgust,Disgust,0.094775,fear,Fear,0.004473,joy,Joy,0.839007,sadness,Sadness,emotion_tone,Emotion Tone,0.305624,analytical,Analytical,0,confident,Confident,0.61488,tentative,Tentative,language_tone,Language Tone,0.076848,openness_big5,Openness,0.004873,conscientiousness_big5,Conscientiousness,0.000023,extraversion_big5,Extraversion,0.862713,agreeableness_big5,Agreeableness,0.002471,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.085955,anger,Anger,0.024748,disgust,Disgust,0.13358,fear,Fear,0.683071,joy,Joy,0.209645,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.526298,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.081986,openness_big5,Openness,0.807878,conscientiousness_big5,Conscientiousness,0.994863,extraversion_big5,Extraversion,0.893383,agreeableness_big5,Agreeableness,0.899886,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.117401,anger,Anger,0.004506,disgust,Disgust,0.42408,fear,Fear,0.043622,joy,Joy,0.668557,sadness,Sadness,emotion_tone,Emotion Tone,0.629711,analytical,Analytical,0.723523,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.294332,openness_big5,Openness,0.536836,conscientiousness_big5,Conscientiousness,0.000193,extraversion_big5,Extraversion,0.902228,agreeableness_big5,Agreeableness,0.060514,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.106224,anger,Anger,0.094421,disgust,Disgust,0.050083,fear,Fear,0.585961,joy,Joy,0.168759,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.352361,tentative,Tentative,language_tone,Language Tone,0.416689,openness_big5,Openness,0.271669,conscientiousness_big5,Conscientiousness,0.456591,extraversion_big5,Extraversion,0.880748,agreeableness_big5,Agreeableness,0.438948,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.275516,anger,Anger,0.036434,disgust,Disgust,0.334107,fear,Fear,0.125102,joy,Joy,0.49737,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.359473,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.176048,openness_big5,Openness,0.457397,conscientiousness_big5,Conscientiousness,0.320158,extraversion_big5,Extraversion,0.226486,agreeableness_big5,Agreeableness,0.549693,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.127021,anger,Anger,0.072581,disgust,Disgust,0.127051,fear,Fear,0.617663,joy,Joy,0.461639,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.682933,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.374557,openness_big5,Openness,0.482079,conscientiousness_big5,Conscientiousness,0.989957,extraversion_big5,Extraversion,0.391296,agreeableness_big5,Agreeableness,0.880954,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.184399,anger,Anger,0.103172,disgust,Disgust,0.237326,fear,Fear,0.492738,joy,Joy,0.54842,sadness,Sadness,emotion_tone,Emotion Tone,0.000054,analytical,Analytical,0,confident,Confident,0.296888,tentative,Tentative,language_tone,Language Tone,0.541399,openness_big5,Openness,0.314395,conscientiousness_big5,Conscientiousness,0.347372,extraversion_big5,Extraversion,0.283609,agreeableness_big5,Agreeableness,0.161308,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.11757,anger,Anger,0.013166,disgust,Disgust,0.029781,fear,Fear,0.606538,joy,Joy,0.278157,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.964415,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.108185,openness_big5,Openness,0.972406,conscientiousness_big5,Conscientiousness,0.193939,extraversion_big5,Extraversion,0.876898,agreeableness_big5,Agreeableness,0.604149,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.576217,anger,Anger,0.109746,disgust,Disgust,0.486501,fear,Fear,0.256648,joy,Joy,0.139459,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.779356,tentative,Tentative,language_tone,Language Tone,0.369806,openness_big5,Openness,0.798555,conscientiousness_big5,Conscientiousness,0.302144,extraversion_big5,Extraversion,0.541274,agreeableness_big5,Agreeableness,0.751484,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.078455,anger,Anger,0.04737,disgust,Disgust,0.087885,fear,Fear,0.120486,joy,Joy,0.793706,sadness,Sadness,emotion_tone,Emotion Tone,0.043039,analytical,Analytical,0,confident,Confident,0.245419,tentative,Tentative,language_tone,Language Tone,0.036568,openness_big5,Openness,0.000045,conscientiousness_big5,Conscientiousness,0.000019,extraversion_big5,Extraversion,0.475653,agreeableness_big5,Agreeableness,0.003329,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.153776,anger,Anger,0.11815,disgust,Disgust,0.033349,fear,Fear,0.466082,joy,Joy,0.327545,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.180049,tentative,Tentative,language_tone,Language Tone,0.000895,openness_big5,Openness,0.066323,conscientiousness_big5,Conscientiousness,0.234748,extraversion_big5,Extraversion,0.851538,agreeableness_big5,Agreeableness,0.001289,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.163367,anger,Anger,0.010351,disgust,Disgust,0.039665,fear,Fear,0.683465,joy,Joy,0.152758,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.713248,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.368075,openness_big5,Openness,0.984665,conscientiousness_big5,Conscientiousness,0.816708,extraversion_big5,Extraversion,0.997982,agreeableness_big5,Agreeableness,0.767677,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.109328,anger,Anger,0.058324,disgust,Disgust,0.268094,fear,Fear,0.023676,joy,Joy,0.808495,sadness,Sadness,emotion_tone,Emotion Tone,0.575634,analytical,Analytical,0,confident,Confident,0.51835,tentative,Tentative,language_tone,Language Tone,0.510408,openness_big5,Openness,0.687771,conscientiousness_big5,Conscientiousness,0.084707,extraversion_big5,Extraversion,0.938383,agreeableness_big5,Agreeableness,0.251905,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.06772,anger,Anger,0.032136,disgust,Disgust,0.013032,fear,Fear,0.597663,joy,Joy,0.328885,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.644521,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.57537,openness_big5,Openness,0.51206,conscientiousness_big5,Conscientiousness,0.005149,extraversion_big5,Extraversion,0.19354,agreeableness_big5,Agreeableness,0.387748,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.590867,anger,Anger,0.029747,disgust,Disgust,0.113497,fear,Fear,0.255891,joy,Joy,0.195153,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.67013,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.039026,openness_big5,Openness,0.586282,conscientiousness_big5,Conscientiousness,0.461045,extraversion_big5,Extraversion,0.871745,agreeableness_big5,Agreeableness,0.081835,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.203158,anger,Anger,0.015817,disgust,Disgust,0.200912,fear,Fear,0.026744,joy,Joy,0.782739,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.703865,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.21233,openness_big5,Openness,0.216802,conscientiousness_big5,Conscientiousness,0.000118,extraversion_big5,Extraversion,0.729868,agreeableness_big5,Agreeableness,0.015377,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.619376,anger,Anger,0.274381,disgust,Disgust,0.150326,fear,Fear,0.067261,joy,Joy,0.250868,sadness,Sadness,emotion_tone,Emotion Tone,0.228289,analytical,Analytical,0,confident,Confident,0.544371,tentative,Tentative,language_tone,Language Tone,0.509064,openness_big5,Openness,0.218559,conscientiousness_big5,Conscientiousness,0.365757,extraversion_big5,Extraversion,0.057524,agreeableness_big5,Agreeableness,0.431065,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.573408,anger,Anger,0.225192,disgust,Disgust,0.149791,fear,Fear,0.009379,joy,Joy,0.421553,sadness,Sadness,emotion_tone,Emotion Tone,0.512968,analytical,Analytical,0,confident,Confident,0.223838,tentative,Tentative,language_tone,Language Tone,0.50853,openness_big5,Openness,0.042818,conscientiousness_big5,Conscientiousness,0.004442,extraversion_big5,Extraversion,0.097251,agreeableness_big5,Agreeableness,0.49422,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.350025,anger,Anger,0.055993,disgust,Disgust,0.144748,fear,Fear,0.038353,joy,Joy,0.69915,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.785793,tentative,Tentative,language_tone,Language Tone,0.167251,openness_big5,Openness,0.796078,conscientiousness_big5,Conscientiousness,0.847405,extraversion_big5,Extraversion,0.993907,agreeableness_big5,Agreeableness,0.504527,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.817135,anger,Anger,0.166223,disgust,Disgust,0.228134,fear,Fear,0.010368,joy,Joy,0.099266,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.929633,tentative,Tentative,language_tone,Language Tone,0.559424,openness_big5,Openness,0.024537,conscientiousness_big5,Conscientiousness,0.530521,extraversion_big5,Extraversion,0.071696,agreeableness_big5,Agreeableness,0.626877,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.216216,anger,Anger,0.041289,disgust,Disgust,0.124686,fear,Fear,0.038407,joy,Joy,0.807461,sadness,Sadness,emotion_tone,Emotion Tone,0.469146,analytical,Analytical,0,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.05562,openness_big5,Openness,0.024978,conscientiousness_big5,Conscientiousness,0.200626,extraversion_big5,Extraversion,0.867706,agreeableness_big5,Agreeableness,0.00576,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.203684,anger,Anger,0.107956,disgust,Disgust,0.26199,fear,Fear,0.22121,joy,Joy,0.463431,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.922779,tentative,Tentative,language_tone,Language Tone,0.455288,openness_big5,Openness,0.004039,conscientiousness_big5,Conscientiousness,0.353581,extraversion_big5,Extraversion,0.71572,agreeableness_big5,Agreeableness,0.175659,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.423049,anger,Anger,0.122586,disgust,Disgust,0.427642,fear,Fear,0.067277,joy,Joy,0.290778,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0.600615,confident,Confident,0,tentative,Tentative,language_tone,Language Tone,0.836774,openness_big5,Openness,0.348468,conscientiousness_big5,Conscientiousness,0.032331,extraversion_big5,Extraversion,0.766881,agreeableness_big5,Agreeableness,0.356263,emotional_range_big5,Emotional Range,social_tone,Social Tone
0.50218,anger,Anger,0.02925,disgust,Disgust,0.109532,fear,Fear,0.69597,joy,Joy,0.437383,sadness,Sadness,emotion_tone,Emotion Tone,0,analytical,Analytical,0,confident,Confident,0.949202,tentative,Tentative,language_tone,Language Tone,0.000738,openness_big5,Openness,0.233213,conscientiousness_big5,Conscientiousness,0.611113,extraversion_big5,Extraversion,0.727206,agreeableness_big5,Agreeableness,0.340228,emotional_range_big5,Emotional Range,social_tone,Social Tone
